Metro,State,math_and_programming_jobs,median_metro_value,year,city_state,lat,lon
Bend-Redmond,OR,680,379349.3056,2006,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,720,364687.5,2007,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,780,310875,2008,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,820,250018.0556,2009,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,800,220858.3333,2010,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,930,213736.8056,2011,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,960,225518.75,2012,"Bend, OR",44.082037,-121.227125
Bend-Redmond,OR,1080,307654.8611,2014,"Bend, OR",44.082037,-121.227125
Billings,MT,310,118309.5238,2000,"Billings, MT",45.686966,-108.387392
Billings,MT,940,129134.5238,2004,"Billings, MT",45.686966,-108.387392
Billings,MT,990,129975,2005,"Billings, MT",45.686966,-108.387392
Billings,MT,1370,139351.1905,2006,"Billings, MT",45.686966,-108.387392
Billings,MT,850,143027.381,2007,"Billings, MT",45.686966,-108.387392
Billings,MT,920,148166.6667,2008,"Billings, MT",45.686966,-108.387392
Billings,MT,940,153540.4762,2009,"Billings, MT",45.686966,-108.387392
Billings,MT,1000,155870.2381,2010,"Billings, MT",45.686966,-108.387392
Billings,MT,1100,151648.8095,2011,"Billings, MT",45.686966,-108.387392
Billings,MT,1030,152233.3333,2012,"Billings, MT",45.686966,-108.387392
Billings,MT,1310,160177.381,2013,"Billings, MT",45.686966,-108.387392
Billings,MT,1350,164083.3333,2014,"Billings, MT",45.686966,-108.387392
Billings,MT,1650,165467.8571,2015,"Billings, MT",45.686966,-108.387392
Billings,MT,1230,172771.4286,2016,"Billings, MT",45.686966,-108.387392
Billings,MT,650,126159.5238,2001,"Billings, MT",45.686966,-108.387392
Billings,MT,630,135745.2381,2002,"Billings, MT",45.686966,-108.387392
Billings,MT,820,136075,2003,"Billings, MT",45.686966,-108.387392
Birmingham-Hoover,AL,10100,162762.5,2005,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,10460,174133.3333,2006,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,9990,178925,2007,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,10110,174672.0238,2008,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,10140,164391.0714,2009,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,10430,158457.1429,2010,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,10310,149002.9762,2011,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,11430,143164.2857,2012,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,13280,145879.7619,2013,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,12910,152900.5952,2014,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,12930,153194.4444,2015,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,12050,161979.4444,2016,"Birmingham-Hoover, AL",33.572334,-86.764855
Birmingham-Hoover,AL,9250,113241.0714,2000,"Birmingham, AL",33.520661,-86.80249
Birmingham-Hoover,AL,10020,144716.0714,2004,"Birmingham, AL",33.520661,-86.80249
Birmingham-Hoover,AL,8780,118708.3333,2001,"Birmingham, AL",33.520661,-86.80249
Birmingham-Hoover,AL,9970,124550.5952,2002,"Birmingham, AL",33.520661,-86.80249
Birmingham-Hoover,AL,8600,132661.9048,2003,"Birmingham, AL",33.520661,-86.80249
Blacksburg-Christiansburg-Radford,VA,1240,257011.1111,2005,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1250,291127.7778,2006,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1350,280833.3333,2007,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1510,266711.1111,2008,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1570,248300,2009,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1450,250122.2222,2010,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,990,231683.3333,2011,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1040,234711.1111,2012,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1330,245933.3333,2014,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1350,249861.1111,2015,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Blacksburg-Christiansburg-Radford,VA,1460,256400,2016,"Blacksburg-Christiansburg-Radford, VA",37.13179,-80.57645
Bloomington,IN,520,107998.6111,2000,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1270,127430.5556,2004,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1460,133363.8889,2005,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1170,135301.3889,2006,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1320,135916.6667,2007,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1730,136319.4444,2008,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1790,135706.9444,2009,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1690,144605.5556,2010,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1510,146894.4444,2011,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1570,146977.7778,2012,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1500,148822.2222,2013,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1840,151433.3333,2014,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1720,154791.6667,2015,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1690,161331.9444,2016,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1100,109302.7778,2001,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1090,110543.0556,2002,"Bloomington, IN",39.07881,-86.435094
Bloomington,IN,1160,114638.8889,2003,"Bloomington, IN",39.07881,-86.435094
Bloomsburg-Berwick,PA,1780,122250,2015,"Bloomsburg-Berwick, PA",41.005609,-76.430563
Bloomsburg-Berwick,PA,1450,117158.3333,2016,"Bloomsburg-Berwick, PA",41.005609,-76.430563
Boise City,ID,6020,141582.4074,2000,"Boise City, ID",43.64003,-116.354524
Boise City,ID,6250,153445.9877,2004,"Boise City, ID",43.64003,-116.354524
Boise City,ID,8900,207551.8519,2015,"Boise City, ID",43.64003,-116.354524
Boise City,ID,8840,228352.4691,2016,"Boise City, ID",43.64003,-116.354524
Boise City,ID,5670,145265.7407,2001,"Boise City, ID",43.64003,-116.354524
Boise City,ID,6190,147123.1481,2002,"Boise City, ID",43.64003,-116.354524
Boise City,ID,5720,149498.4568,2003,"Boise City, ID",43.64003,-116.354524
Boise City,ID,7090,169713.8889,2005,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,6970,218745.0617,2006,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,7330,224811.1111,2007,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,6920,222813.2716,2008,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,7580,201279.9383,2009,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,8580,180175,2010,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,8250,163565.7407,2011,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,7890,163166.6667,2012,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,7660,182285.4938,2013,"Boise City-Nampa, ID",43.586632,-116.183698
Boise City,ID,8180,196345.3704,2014,"Boise City-Nampa, ID",43.586632,-116.183698
Boulder,CO,11630,394919.213,2005,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11240,413031.9444,2006,"Boulder, CO",40.049468,-105.201421
Boulder,CO,12280,426046.9907,2007,"Boulder, CO",40.049468,-105.201421
Boulder,CO,12880,427219.9074,2008,"Boulder, CO",40.049468,-105.201421
Boulder,CO,12090,427183.1019,2009,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11180,418287.7315,2010,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11600,410464.5833,2011,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11940,421178.4722,2012,"Boulder, CO",40.049468,-105.201421
Boulder,CO,10990,454471.0648,2013,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11190,494792.3611,2014,"Boulder, CO",40.049468,-105.201421
Boulder,CO,11480,566103.7037,2015,"Boulder, CO",40.049468,-105.201421
Boulder,CO,12860,651613.1944,2016,"Boulder, CO",40.049468,-105.201421
Boulder,CO,18460,303383.7963,2000,"Boulder-Longmont, CO",40.16721,-105.10193
Boulder,CO,11740,372616.8981,2004,"Boulder-Longmont, CO",40.16721,-105.10193
Boulder,CO,15700,345736.5741,2001,"Boulder-Longmont, CO",40.16721,-105.10193
Boulder,CO,11570,363627.3148,2002,"Boulder-Longmont, CO",40.16721,-105.10193
Boulder,CO,11150,362789.1204,2003,"Boulder-Longmont, CO",40.16721,-105.10193
Bremerton-Silverdale,WA,1400,610869.4444,2005,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1380,728258.3333,2006,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1200,765358.3333,2007,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1500,736194.4444,2008,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1580,678891.6667,2009,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1490,644741.6667,2010,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1520,601288.8889,2011,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1440,569858.3333,2012,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1360,590877.7778,2014,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1390,656525,2015,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1560,759233.3333,2016,"Bremerton-Silverdale, WA",47.562247,-122.67038
Bremerton-Silverdale,WA,1210,367700,2000,"Bremerton, WA",47.606478,-122.634712
Bremerton-Silverdale,WA,1650,525733.3333,2004,"Bremerton, WA",47.606478,-122.634712
Bremerton-Silverdale,WA,1170,402963.8889,2001,"Bremerton, WA",47.606478,-122.634712
Bremerton-Silverdale,WA,1450,435822.2222,2002,"Bremerton, WA",47.606478,-122.634712
Bremerton-Silverdale,WA,1460,460944.4444,2003,"Bremerton, WA",47.606478,-122.634712
Bridgeport-Stamford-Norwalk,CT,15240,366635,2005,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,14270,380261.6667,2006,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,15230,366491.6667,2007,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,14050,341200,2008,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,13200,293685,2009,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,12630,283190,2010,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,12590,266761.6667,2011,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,13560,254396.6667,2012,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,13740,255958.3333,2013,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,14000,260403.3333,2014,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,13400,261516.6667,2015,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,14600,266263.3333,2016,"Bridgeport-Stamford-Norwalk, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,4070,214658.3333,2000,"Bridgeport, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,4330,321070,2004,"Bridgeport, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,4170,239516.6667,2001,"Bridgeport, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,3370,260905,2002,"Bridgeport, CT",41.308873,-73.363661
Bridgeport-Stamford-Norwalk,CT,3910,285420,2003,"Bridgeport, CT",41.308873,-73.363661
Buffalo-Cheektowaga-Niagara Falls,NY,11630,166009.8039,2015,"Buffalo-Cheektowaga-Niagara Falls, NY",42.419958,-76.867803
Buffalo-Cheektowaga-Niagara Falls,NY,12630,177539.2157,2016,"Buffalo-Cheektowaga-Niagara Falls, NY",42.419958,-76.867803
Buffalo-Cheektowaga-Niagara Falls,NY,8650,80167.2619,2000,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9930,107348.5294,2004,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9890,108050,2005,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9120,116914.2157,2006,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9450,125717.6471,2007,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9580,127736.7647,2008,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,11280,129316.6667,2009,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,11460,133947.0588,2010,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,12440,138796.0784,2011,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,13220,140855.3922,2012,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,12580,145623.0392,2013,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,13170,153871.5686,2014,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,8960,81944.04762,2001,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,8570,86186.30952,2002,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Buffalo-Cheektowaga-Niagara Falls,NY,9300,100643.8889,2003,"Buffalo-Niagara Falls, NY",42.537897,-76.649045
Burlington-South Burlington,VT,3940,160316.6667,2005,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,3760,167983.3333,2006,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,3520,164541.6667,2007,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,3260,158483.3333,2008,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,3400,152666.6667,2009,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4120,156250,2010,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4480,154475,2011,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4580,152808.3333,2012,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4050,156183.3333,2014,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4250,157516.6667,2015,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,4580,162741.6667,2016,"Burlington-South Burlington, VT",44.50537,-73.144093
Burlington-South Burlington,VT,2160,95783.33333,2000,"Burlington, VT",44.476622,-73.209998
Burlington-South Burlington,VT,3890,140491.6667,2004,"Burlington, VT",44.476622,-73.209998
Burlington-South Burlington,VT,3530,108658.3333,2001,"Burlington, VT",44.476622,-73.209998
Burlington-South Burlington,VT,3100,120258.3333,2002,"Burlington, VT",44.476622,-73.209998
Burlington-South Burlington,VT,3100,129275,2003,"Burlington, VT",44.476622,-73.209998
Canton-Massillon,OH,1540,85255.20833,2000,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1460,96032.29167,2004,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1380,100582.2917,2005,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1410,101066.6667,2006,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1820,97565.625,2007,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1950,90039.58333,2008,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,2070,82671.875,2009,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1970,79234.375,2010,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1920,70746.875,2011,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1770,68246.875,2012,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1650,73411.45833,2014,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1800,76140.625,2015,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,2370,78826.04167,2016,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1470,87998.95833,2001,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1360,91120.83333,2002,"Canton-Massillon, OH",40.79672,-81.52151
Canton-Massillon,OH,1280,93502.08333,2003,"Canton-Massillon, OH",40.79672,-81.52151
Cape Coral-Fort Myers,FL,1760,424066.6667,2005,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,1850,495383.3333,2006,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2130,426783.3333,2007,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2510,328516.6667,2008,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2090,286541.6667,2009,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,1980,268783.3333,2010,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2040,272491.6667,2011,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2270,307283.3333,2012,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2430,297808.3333,2013,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2580,325458.3333,2014,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2960,355416.6667,2015,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cape Coral-Fort Myers,FL,2860,383250,2016,"Cape Coral-Fort Myers, FL",26.562749,-81.978158
Cedar Rapids,IA,5790,72415.47619,2000,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,4330,85404.7619,2004,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,4500,88191.66667,2005,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5340,91052.38095,2006,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5500,92578.57143,2007,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5730,93260.71429,2008,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5310,93563.09524,2009,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5080,94545.2381,2010,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5150,89325,2011,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5530,86600,2012,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,5470,87377.38095,2013,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,6010,87601.19048,2014,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,6010,97490.625,2015,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,6030,100700,2016,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,4950,76176.19048,2001,"Cedar Rapids, IA",41.976612,-91.657578
Cedar Rapids,IA,3730,81975,2003,"Cedar Rapids, IA",41.976612,-91.657578
Charleston,WV,1660,82002.77778,2000,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1610,88631.94444,2004,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1780,91818.05556,2005,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1780,96329.16667,2006,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1710,99040.27778,2007,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1890,99459.72222,2008,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1940,100745.8333,2009,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1800,99895.83333,2010,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1960,99079.16667,2011,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1920,100429.1667,2012,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1790,101444.4444,2014,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1860,105338.8889,2015,"Charleston, WV",38.350719,-81.630359
Charleston,WV,2490,110316.6667,2016,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1590,83466.66667,2001,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1620,82872.22222,2002,"Charleston, WV",38.350719,-81.630359
Charleston,WV,1570,86512.5,2003,"Charleston, WV",38.350719,-81.630359
Charleston-North Charleston,SC,3160,228095.3704,2000,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,4250,329413.8889,2004,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,4480,392962.037,2005,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,4420,473347.2222,2006,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,4790,489988.8889,2007,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,5970,459296.2963,2008,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,9250,448862.037,2015,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,9990,500100.9259,2016,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,3230,252421.2963,2001,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,3480,273275,2002,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,3750,292735.1852,2003,"Charleston-North Charleston, SC",32.776671,-79.977282
Charleston-North Charleston,SC,4790,431695.3704,2009,"Charleston-North Charleston-Summerville, SC",32.776671,-79.977282
Charleston-North Charleston,SC,5130,405438.8889,2010,"Charleston-North Charleston-Summerville, SC",32.776671,-79.977282
